geoid,tmfi_2020,tmfi_2024,msa_2020,msa_2024,classification
12086008421,92.1,141.8,16860,33124,Mixed (real + reclass)
12086008422,107,174.3,12060,33124,Mixed (real + reclass)
12086008423,125.2,126,12060,33124,Stable Economy
12086008424,82.4,109,12060,33124,Mixed (real + reclass)
12086008426,111.9,207.4,99999,33124,Mixed (real + reclass)
12086008427,75.2,214,99999,33124,Mixed (real + reclass)
12086008428,80.6,180.2,99999,33124,Mixed (real + reclass)
12086008429,59,218.6,99999,33124,Mixed (real + reclass)
12086008430,108.3,87.6,99999,33124,Mixed (real + reclass)
12086008431,99,145.6,99999,33124,Mixed (real + reclass)
12086008502,85,195.6,99999,33124,Mixed (real + reclass)
12086008503,90.9,74.8,99999,33124,Mixed (real + reclass)
12086008504,278.8,135.4,12060,33124,Mixed (real + reclass)
12086008601,290.9,162.8,12060,33124,Mixed (real + reclass)
12086008603,198.2,153.9,12060,33124,Mixed (real + reclass)
12086008604,185.8,177.9,12060,33124,Mixed (real + reclass)
12086008702,73.2,131.7,12060,33124,Mixed (real + reclass)
12086008703,49,115.2,12060,33124,Mixed (real + reclass)
12086008704,138.7,127.1,12060,33124,Mixed (real + reclass)
12086008805,114.9,79.1,12060,33124,Mixed (real + reclass)
12086008806,93.2,117.7,12060,33124,Mixed (real + reclass)
12086008807,100.6,149.5,12060,33124,Mixed (real + reclass)
12086008808,246.7,100.2,12060,33124,Mixed (real + reclass)
12086008809,190.5,166.7,12060,33124,Mixed (real + reclass)
12086008810,208.9,117.2,12060,33124,Mixed (real + reclass)
12086008906,127.7,112.1,12060,33124,Mixed (real + reclass)
12086008907,166,104.2,12060,33124,Mixed (real + reclass)
12086008908,221.7,146.2,12060,33124,Mixed (real + reclass)
12086008909,185.4,74.5,12060,33124,Mixed (real + reclass)
12086008910,204,136.5,12060,33124,Mixed (real + reclass)
12086008911,177.4,127.5,12060,33124,Mixed (real + reclass)
12086009010,152.1,143.8,12060,33124,Mixed (real + reclass)
12086009014,148.1,121.8,12060,33124,Mixed (real + reclass)
12086009015,115.9,86.2,12060,33124,Mixed (real + reclass)
12086009020,79.6,62.2,12060,33124,Mixed (real + reclass)
12086009021,76,65.5,12060,33124,Mixed (real + reclass)
12086009022,51.7,93.5,12060,33124,Mixed (real + reclass)
12086009024,58.8,101,12060,33124,Mixed (real + reclass)
12086009026,60,67.8,12060,33124,Mixed (real + reclass)
12086009027,68.4,87.4,12060,33124,Mixed (real + reclass)
12086009028,63.3,101.4,12060,33124,Mixed (real + reclass)
12086009029,196.7,117.4,12060,33124,Mixed (real + reclass)
12086009030,45.8,84,12060,33124,Mixed (real + reclass)
12086009031,62,63.6,12060,33124,Stable Economy
12086009039,222.8,124.9,12060,33124,Mixed (real + reclass)
12086009040,209.3,132.2,12060,33124,Mixed (real + reclass)
12086009043,58.1,169,12060,33124,Mixed (real + reclass)
12086009044,52.3,116.7,12060,33124,Mixed (real + reclass)
12086009048,150.9,166.4,12060,33124,Mixed (real + reclass)
12086009049,90.2,105.8,12060,33124,Mixed (real + reclass)
12086009050,47.3,109.7,12060,33124,Mixed (real + reclass)
12086009051,197.1,82.5,12060,33124,Mixed (real + reclass)
12086009052,75.3,84.3,12060,33124,Mixed (real + reclass)
12086009053,137.9,162.8,12060,33124,Mixed (real + reclass)
12086009054,151.3,102.1,12060,33124,Mixed (real + reclass)
12086009055,144.1,118.7,12060,33124,Mixed (real + reclass)
12086009056,279,114.1,12060,33124,Mixed (real + reclass)
12086009057,117.2,82,12060,33124,Mixed (real + reclass)
12086009058,213.4,122.2,12060,33124,Mixed (real + reclass)
12086009059,156.6,111.7,12060,33124,Mixed (real + reclass)
12086009060,82.1,168.6,12060,33124,Mixed (real + reclass)
12086009061,134,75.2,12060,33124,Mixed (real + reclass)
12086009062,75.2,94.9,12060,33124,Mixed (real + reclass)
12086009063,46.9,78.4,12060,33124,Mixed (real + reclass)
12086009064,120.4,97.4,12060,33124,Mixed (real + reclass)
12086009065,166.9,81.2,12060,33124,Mixed (real + reclass)
12086009066,148.6,105,12060,33124,Mixed (real + reclass)
12086009101,104.7,75.4,12060,33124,Mixed (real + reclass)
12086009102,43.7,64.9,12060,33124,Mixed (real + reclass)
12086009200,42.9,92.4,12060,33124,Mixed (real + reclass)
12086009305,65.6,180,12060,33124,Mixed (real + reclass)
12086009312,102.6,103.3,12060,33124,Stable Economy
12086009314,59.5,53.4,12060,33124,Mixed (real + reclass)
12086009315,44.3,53.1,12060,33124,Mixed (real + reclass)
12086009316,68.2,88.1,12060,33124,Mixed (real + reclass)
12086009317,36.7,76.9,12060,33124,Mixed (real + reclass)
12086009318,165.9,104.6,12060,33124,Mixed (real + reclass)
12086009319,39.7,142.9,12060,33124,Mixed (real + reclass)
12086009320,122.9,78.6,12060,33124,Mixed (real + reclass)
12086009322,57.1,45,12060,33124,Mixed (real + reclass)
12086009323,43.4,74.5,12060,33124,Mixed (real + reclass)
12086009324,37,61.8,12060,33124,Mixed (real + reclass)
12086009325,48.3,80.1,12060,33124,Mixed (real + reclass)
12086009326,62.1,69.4,12060,33124,Mixed (real + reclass)
12086009401,89.6,106.9,12060,33124,Mixed (real + reclass)
12086009402,58.3,87.6,12060,33124,Mixed (real + reclass)
12086009503,140.1,108.8,12060,33124,Mixed (real + reclass)
12086009504,132.6,128.8,12060,33124,Stable Economy
12086009505,194.2,66.1,12060,33124,Mixed (real + reclass)
12086009506,151.5,65.7,12060,33124,Mixed (real + reclass)
12086009601,256,77.5,12060,33124,Mixed (real + reclass)
12086009602,173.2,77.6,12060,33124,Mixed (real + reclass)
12086009703,191.2,176.4,12060,33124,Mixed (real + reclass)
12086009704,183.9,147.9,12060,33124,Mixed (real + reclass)
12086009705,193,64.6,12060,33124,Mixed (real + reclass)
12086009706,120.3,76.2,12060,33124,Mixed (real + reclass)
12086009803,168.4,102.6,12060,33124,Mixed (real + reclass)
12086009804,71.4,134.1,12060,33124,Mixed (real + reclass)
12086009806,72.5,88.9,12060,33124,Mixed (real + reclass)
12086009809,48.9,121.5,12060,33124,Mixed (real + reclass)
12086009810,48.9,111.8,12060,33124,Mixed (real + reclass)
12086009811,77.9,57.6,12060,33124,Mixed (real + reclass)
12086009812,36.3,122.5,12060,33124,Mixed (real + reclass)
12086009903,46.6,131.5,12060,33124,Mixed (real + reclass)
12086009904,82.9,68.6,12060,33124,Mixed (real + reclass)
12086009906,72.6,101.3,12060,33124,Mixed (real + reclass)
12086009907,69.4,166.4,12060,33124,Mixed (real + reclass)
12086009908,66.7,72.5,12060,33124,Mixed (real + reclass)
12086009909,96.9,87.7,12060,33124,Mixed (real + reclass)
12086010010,64,87.1,12060,33124,Mixed (real + reclass)
12086010012,90.1,91.5,12060,33124,Stable Economy
12086010013,92.4,113.9,12060,33124,Mixed (real + reclass)
12086010015,77.4,70.4,12060,33124,Mixed (real + reclass)
12086010016,77.2,104.2,12060,33124,Mixed (real + reclass)
12086010017,74.4,88.2,12060,33124,Mixed (real + reclass)
12086010018,85.7,77.2,12060,33124,Mixed (real + reclass)
12086010019,71.4,80.8,12060,33124,Mixed (real + reclass)
12086010020,54.6,95.1,12060,33124,Mixed (real + reclass)
12086010021,114.4,72.8,12060,33124,Mixed (real + reclass)
12086010022,98.1,160.8,12060,33124,Mixed (real + reclass)
12086010023,72.6,61.6,12060,33124,Mixed (real + reclass)
12086010024,91.2,45.9,12060,33124,Mixed (real + reclass)
12086010025,77.2,93.8,12060,33124,Mixed (real + reclass)
12086010026,119.2,46.3,12060,33124,Mixed (real + reclass)
12086010193,51,179.8,12060,33124,Mixed (real + reclass)
12086010198,75.4,193.9,12060,33124,Mixed (real + reclass)
12086010201,84.1,123.7,12060,33124,Mixed (real + reclass)
12086010205,92.7,59,12060,33124,Mixed (real + reclass)
12086010207,90.5,66.1,12060,33124,Mixed (real + reclass)
12086010208,109.3,62.4,12060,33124,Mixed (real + reclass)
12086010209,74.3,91.8,12060,33124,Mixed (real + reclass)
12086010211,123.6,93,12060,33124,Mixed (real + reclass)
12086010212,52.4,214.1,12060,33124,Mixed (real + reclass)
12086010213,87.8,80.3,12060,33124,Mixed (real + reclass)
12086010214,102.3,79.2,12060,33124,Mixed (real + reclass)
12086010301,90.3,169.1,12060,33124,Mixed (real + reclass)
12086010302,112.2,87,12060,33124,Mixed (real + reclass)
12086010303,116.6,152.7,12060,33124,Mixed (real + reclass)
12086010400,90.3,89.6,12060,33124,Stable Economy
12086010501,55.5,60.3,12060,33124,Stable Economy
12086010502,56.2,142.4,12060,33124,Mixed (real + reclass)
12086010604,34.4,175.7,12060,33124,Mixed (real + reclass)
12086010608,65,109.9,12060,33124,Mixed (real + reclass)
12086010609,74.5,61.6,12060,33124,Mixed (real + reclass)
12086010610,64.2,149.9,12060,33124,Mixed (real + reclass)
12086010613,68.7,121.4,12060,33124,Mixed (real + reclass)
12086010618,60.5,137.4,12060,33124,Mixed (real + reclass)
12086010619,44.8,148.2,12060,33124,Mixed (real + reclass)
12086010620,50.7,130.3,12060,33124,Mixed (real + reclass)
12086010621,79.8,106.6,12060,33124,Mixed (real + reclass)
12086010622,57.7,87.2,12060,33124,Mixed (real + reclass)
12086010623,61.8,108.9,12060,33124,Mixed (real + reclass)
12086010625,89.9,121.6,99999,33124,Mixed (real + reclass)
12086010626,96.4,96.8,99999,33124,Stable Economy
12086010705,119.8,106,99999,33124,Mixed (real + reclass)
12086010706,69.1,43.4,99999,33124,Mixed (real + reclass)
12086010707,94.7,93.8,99999,33124,Stable Economy
12086010708,112.1,89.4,99999,33124,Mixed (real + reclass)
12086010709,95.8,119.4,99999,33124,Mixed (real + reclass)
12086010710,73.3,112.6,99999,33124,Mixed (real + reclass)
12086010803,69.5,39.4,99999,33124,Mixed (real + reclass)
12086010804,93.1,63.2,99999,33124,Mixed (real + reclass)
12086010805,80.2,43,99999,33124,Mixed (real + reclass)
12086010806,63.3,56.1,10500,33124,Mixed (real + reclass)
12086010900,58.1,48.4,10500,33124,Mixed (real + reclass)
12086011003,73.2,69.3,10500,33124,Stable Economy
12086011008,118.1,103.1,10500,33124,Mixed (real + reclass)
12086011009,183.1,104.6,10500,33124,Mixed (real + reclass)
12086011010,83.7,56.4,10500,33124,Mixed (real + reclass)
12086011011,117,91.5,10500,33124,Mixed (real + reclass)
12086011012,34.3,71.6,10500,33124,Mixed (real + reclass)
12086011013,65.1,95.4,10500,33124,Mixed (real + reclass)
12086011014,92.9,136.8,10500,33124,Mixed (real + reclass)
12086011015,59,151.2,10500,33124,Mixed (real + reclass)
12086011103,51.9,59.2,10500,33124,Mixed (real + reclass)
12086011104,31.8,44.8,10500,33124,Mixed (real + reclass)
12086011105,59.2,191.5,10500,33124,Mixed (real + reclass)
12086011106,185,116.7,10500,33124,Mixed (real + reclass)
12086011203,85,46.1,10500,33124,Mixed (real + reclass)
12086011204,219.2,102.1,10500,33124,Mixed (real + reclass)
12086011205,140.7,62.3,10500,33124,Mixed (real + reclass)
12086011206,50.8,126.6,10500,33124,Mixed (real + reclass)
12086011302,48.5,40.2,10500,33124,Mixed (real + reclass)
12086011405,148.3,57.6,10500,33124,Mixed (real + reclass)
12086011406,99.3,76.1,10500,33124,Mixed (real + reclass)
12086011407,95,68.2,10500,33124,Mixed (real + reclass)
12086011408,69.5,50.7,10500,33124,Mixed (real + reclass)
12086011409,32.7,96.5,10500,33124,Mixed (real + reclass)
12086011410,145.6,138.9,10500,33124,Mixed (real + reclass)
12086011411,89.2,124.8,12060,33124,Mixed (real + reclass)
12086011412,73.7,84.5,12060,33124,Mixed (real + reclass)
12086011500,61.7,146,12060,33124,Mixed (real + reclass)
12086011601,74.6,106.8,12060,33124,Mixed (real + reclass)
12086011602,55.5,87.7,12060,33124,Mixed (real + reclass)
12086011701,70.1,99.5,12060,33124,Mixed (real + reclass)
12086011702,82.1,67.5,12060,33124,Mixed (real + reclass)
12086011800,130.1,115.5,12060,33124,Mixed (real + reclass)
12086011900,95.4,99.6,12060,33124,Stable Economy
12086012001,89,85.8,12060,33124,Stable Economy
12086012002,79.4,55.5,12060,33124,Mixed (real + reclass)
12086012101,91.2,108.5,12060,33124,Mixed (real + reclass)
12086012102,93.1,85.1,12060,33124,Mixed (real + reclass)
12086012103,89.8,86.3,12060,33124,Stable Economy
12086012104,118.7,111.7,12060,33124,Mixed (real + reclass)
12086012105,94.6,108.1,12060,33124,Mixed (real + reclass)
12086012200,105.6,162.1,12060,33124,Mixed (real + reclass)
12086012301,100,95.1,12060,33124,Stable Economy
12086012302,138.1,130.3,12060,33124,Mixed (real + reclass)
12086012401,84.2,133.2,12060,33124,Mixed (real + reclass)
12086012402,51.4,219.9,99999,33124,Mixed (real + reclass)
12086012403,85.6,173.3,99999,33124,Mixed (real + reclass)
12086012501,109.7,227.3,99999,33124,Mixed (real + reclass)
12086012502,89.2,93.5,99999,33124,Stable Economy
12086012601,93,105.3,99999,33124,Mixed (real + reclass)
12086012602,87.7,111.6,99999,33124,Mixed (real + reclass)
12086012701,85.1,157.2,46660,33124,Mixed (real + reclass)
12086012702,94.4,171.1,46660,33124,Mixed (real + reclass)
12086012801,90.3,124.4,46660,33124,Mixed (real + reclass)
12086012802,110.3,172.4,42340,33124,Mixed (real + reclass)
12086012900,101.9,93.3,42340,33124,Mixed (real + reclass)
12086013000,99.3,99.8,42340,33124,Stable Economy
12086013100,92.9,73.7,42340,33124,Mixed (real + reclass)
12086013201,159,66.4,42340,33124,Mixed (real + reclass)
12086013202,112.8,144.5,42340,33124,Mixed (real + reclass)
12086013301,109.2,100,42340,33124,Mixed (real + reclass)
12086013302,137.9,95.4,42340,33124,Mixed (real + reclass)
12086013400,114,77.6,42340,33124,Mixed (real + reclass)
12086013500,117.9,57.5,42340,33124,Mixed (real + reclass)
12086013600,95.3,76.4,99999,33124,Mixed (real + reclass)
12086013700,90.3,72.2,99999,33124,Mixed (real + reclass)
12086013801,81,68.9,99999,33124,Mixed (real + reclass)
12086013900,95.1,84.4,99999,33124,Mixed (real + reclass)
12086014200,71.2,168.2,99999,33124,Mixed (real + reclass)
12086014300,80.8,148,99999,33124,Mixed (real + reclass)
12086014400,89.1,151.8,99999,33124,Mixed (real + reclass)
12086014500,81.7,124.3,99999,33124,Mixed (real + reclass)
12086014601,137.4,38.8,99999,33124,Mixed (real + reclass)
12086014602,86.9,104.8,99999,33124,Mixed (real + reclass)
12086014701,86.7,86.3,99999,33124,Stable Economy
12086014702,106,146.7,99999,33124,Mixed (real + reclass)
12086014800,115.8,67.9,99999,33124,Mixed (real + reclass)
12086014900,80.9,117.9,99999,33124,Mixed (real + reclass)
12086015001,92.4,122.2,99999,33124,Mixed (real + reclass)
12086015002,88.6,140.3,99999,33124,Mixed (real + reclass)
12086015101,107.2,172.8,99999,33124,Mixed (real + reclass)
12086015102,125.4,215,99999,33124,Mixed (real + reclass)
12086015103,86.2,110.3,99999,33124,Mixed (real + reclass)
12086015201,113.3,176.8,99999,33124,Mixed (real + reclass)
12086015202,100.1,130.8,99999,33124,Mixed (real + reclass)
12086015300,116,176.1,12060,33124,Mixed (real + reclass)
12086015400,117.7,136.8,12060,33124,Mixed (real + reclass)
12086015501,138.1,100.5,12060,33124,Mixed (real + reclass)
12086015502,132.4,137.9,12060,33124,Mixed (real + reclass)
12086015600,201,110,12060,33124,Mixed (real + reclass)
12086015700,158.9,146.7,12060,33124,Mixed (real + reclass)
12086015800,143.1,90.9,12060,33124,Mixed (real + reclass)
12086015900,131.8,95.4,12060,33124,Mixed (real + reclass)
12086016000,146.1,103.6,12060,33124,Mixed (real + reclass)
12086016100,149.1,154.1,12060,33124,Stable Economy
12086016200,130.3,128.9,12060,33124,Stable Economy
12086016300,241.9,158.1,12060,33124,Mixed (real + reclass)
12086016401,134.5,152,12060,33124,Mixed (real + reclass)
12086016402,131.6,139.1,12060,33124,Mixed (real + reclass)
12086016501,136.5,185.9,12060,33124,Mixed (real + reclass)
12086016502,113,177.2,12060,33124,Mixed (real + reclass)
12086016600,111.6,123.2,12060,33124,Mixed (real + reclass)
12086016700,129.2,101.6,12060,33124,Mixed (real + reclass)
12086016800,140.1,145.3,12060,33124,Mixed (real + reclass)
12086016900,132.9,99.8,12060,33124,Mixed (real + reclass)
12086017000,98.3,87.2,40660,33124,Mixed (real + reclass)
12086017101,113.5,76,40660,33124,Mixed (real + reclass)
12086017102,134.7,98.7,40660,33124,Mixed (real + reclass)
12086017200,111.9,192.9,40660,33124,Mixed (real + reclass)
12086017300,97.7,94.5,40660,33124,Stable Economy
12086017401,61.5,164.4,40660,33124,Mixed (real + reclass)
12086017402,69.4,100.9,40660,33124,Mixed (real + reclass)
12086017500,129.8,88.7,40660,33124,Mixed (real + reclass)
12086017600,127.7,86.1,40660,33124,Mixed (real + reclass)
12086017700,115.9,97.2,40660,33124,Mixed (real + reclass)
12086017800,68.3,70.6,40660,33124,Stable Economy
12086017901,77.5,163.2,40660,33124,Mixed (real + reclass)
12086017902,75.4,145.7,40660,33124,Mixed (real + reclass)
12086018001,143.7,196.5,40660,33124,Mixed (real + reclass)
12086018002,49.6,141.8,40660,33124,Mixed (real + reclass)
12086018003,109.8,143.7,40660,33124,Mixed (real + reclass)
12086018100,120.5,106.8,40660,33124,Mixed (real + reclass)
12086018200,90,133.6,40660,33124,Mixed (real + reclass)
12086018300,93.3,116.2,40660,33124,Mixed (real + reclass)
12086018400,66.6,89.3,40660,33124,Mixed (real + reclass)
12086018500,114.5,139.3,12060,33124,Mixed (real + reclass)
12086018601,120.7,134.1,12060,33124,Mixed (real + reclass)
12086018602,100.8,118.4,12060,33124,Mixed (real + reclass)
12086018700,131.7,138.6,12060,33124,Mixed (real + reclass)
12086018801,51.4,187.5,12060,33124,Mixed (real + reclass)
12086018802,134.4,87.6,12060,33124,Mixed (real + reclass)
12086018803,158.4,98.9,12060,33124,Mixed (real + reclass)
12086018901,113.8,158.8,12060,33124,Mixed (real + reclass)
12086018902,106.1,119.8,12060,33124,Mixed (real + reclass)
12086019000,100.1,129.7,12060,33124,Mixed (real + reclass)
12086019100,108.5,102.6,12060,33124,Mixed (real + reclass)
12086019200,158.5,125.7,12060,33124,Mixed (real + reclass)
12086019301,131.4,112.2,12060,33124,Mixed (real + reclass)
12086019302,161.8,118.8,12060,33124,Mixed (real + reclass)
12086019401,150.6,150.6,12060,33124,Stable Economy
12086019402,175.2,114.1,12060,33124,Mixed (real + reclass)
12086019501,157.7,130.7,12060,33124,Mixed (real + reclass)
12086019502,103,137.8,12060,33124,Mixed (real + reclass)
12086019600,193.3,179.9,12060,33124,Mixed (real + reclass)
12086019700,128.7,125.7,12060,33124,Stable Economy
12086019801,116.5,145.3,12060,33124,Mixed (real + reclass)
12086019802,103.1,151,12060,33124,Mixed (real + reclass)
12086019901,115.3,112.9,12060,33124,Stable Economy
12086019902,96.8,104.4,12060,33124,Mixed (real + reclass)
12086020001,130.2,109,12060,33124,Mixed (real + reclass)
12086020002,109.8,145.4,12060,33124,Mixed (real + reclass)
12086020100,114.3,130.4,12060,33124,Mixed (real + reclass)
12086020200,141.1,69.7,12060,33124,Mixed (real + reclass)
12086020300,166.2,78.2,12060,33124,Mixed (real + reclass)
12086490100,187.2,118.7,12060,33124,Mixed (real + reclass)
12087970400,191.2,105.6,12060,99999,Mixed (real + reclass)
12087970500,85.8,140,99999,99999,Real Growth
12087970600,93.7,149.5,99999,99999,Real Growth
12087970700,92.4,95.8,99999,99999,Stable Economy
12087970800,123.9,197.2,99999,99999,Real Growth
12087970900,79.3,172.4,99999,99999,Real Growth
12087971001,92.5,168.9,99999,99999,Real Growth
12087971002,304.7,130.6,12060,99999,Mixed (real + reclass)
12087971100,280.4,128,12060,99999,Mixed (real + reclass)
12087971200,213,129.3,12060,99999,Mixed (real + reclass)
12087971300,186.9,90.9,12060,99999,Mixed (real + reclass)
